,MSOA,yj_Bus_stops,yj_Train_stations,yj_metro_stations,yj_HH_owning_cars_perc,yj_work_from_home_perc,yj_underground_metro_perc,yj_train_perc,yj_bus_perc,yj_bicycle_perc,yj_on_foot_perc,yj_avg_time_from_origin_car_UNWEIGHTED,yj_avg_time_car,yj_avg_time_from_origin_bus_UNWEIGHTED,yj_avg_time_bus,yj_avg_time_from_origin_rail_UNWEIGHTED,yj_avg_time_rail,yj_car_perc
4091,E02004192,1.5042834666795084,-0.0,0.06765033414203366,14.559099696852707,3.663545097890912,0.12590442661925397,-2.133560587873234,-6.45345011953465,-0.8751096221745275,-1.6171300092074143,0.0,1.4482530301159968,0.0,1.315046975159221,0.0,7.808662402990398,-22.713864193387707
4092,E02004193,0.815825191741595,-0.0,-0.0,9.680073522677155,-0.08066526545517681,-0.06964454995466467,-3.768516819680369,-4.458521691818444,-1.2803538387985804,1.3018371340519435,0.0,1.4910468339446907,0.0,0.4580470866403913,0.0,4.488349618046405,65.21665775063198
4093,E02004194,-0.32987305026089697,-0.0,-0.0,14.657384248527093,3.643587206352587,0.023971598691939378,-0.38753046675485436,-5.972485874265438,-0.19076786075708685,-1.2972543171647135,0.0,1.883520998759756,0.0,1.40722931006534,0.0,8.041083678618056,-33.84988069910574
4094,E02004195,1.0467411293150652,-0.0,-0.0,-3.6621935207793643,2.595963166886939,0.015408565600656038,-3.812458391510321,-2.970858506208673,-2.623017538791573,3.5233892769784427,0.0,2.3542456661829174,0.0,1.5354890307112328,0.0,8.604383211811486,-129.1156876705711
4095,E02004196,0.6183544521324846,-0.0,-0.0,14.681763746561357,3.480995116620852,0.06516493101423468,-2.2998179513673875,-6.869779580431956,-1.4279189051643342,-0.8148276461779932,0.0,1.9984745820405054,0.0,2.0941526141770006,0.0,8.837314673277247,-13.895862599943614
4096,E02004197,1.5429674451621433,-0.0,-0.0,14.617163680075933,2.6301541633576693,-0.03379149556393021,-5.611836495854052,-4.090576024472554,-1.628629081768837,-1.4777129557765332,0.0,1.2285745073575274,0.0,0.7750097807476118,0.0,8.32513435355755,39.470947873283926
4097,E02004198,-0.32987305026089697,-0.0,-0.0,0.8012916826306009,2.264492543750835,-0.040528948620494165,-6.679547762989983,-5.3648797472531795,-2.8882573688946223,3.2372847752355316,0.0,1.2135128070797192,0.0,1.5244681313965471,0.0,9.027188435858415,-81.23894367242967
4098,E02004199,0.4076618881732477,-0.0,-0.0,12.389074351529343,4.014858617321007,0.06785158592087351,-4.172721354592361,-6.012458538673766,-2.5211662029801953,-1.3175685823561443,0.0,2.559246919279236,0.0,1.7706540776718724,0.0,6.614160471864167,-50.275846150893464
4099,E02004200,-0.8677409052065581,-0.0,-0.0,10.362224574042015,3.8716484749650397,0.03652883273794702,-3.797915593968484,-6.194540446143897,-2.4842511361049135,0.9716856897857756,0.0,2.0870288429675248,0.0,3.218225183900173,0.0,8.658298095704579,-72.86269165882183
4100,E02004201,-2.1690899606381198,-0.0,-0.0,15.945765662803305,3.5389378094738464,-0.002049858012197564,-3.861561967610636,-3.452924140928032,0.3283255247632178,-3.122824679149102,0.0,1.4273793755201154,0.0,1.6445101786257033,0.0,6.953195875588547,-7.992764808814307
