origin_msoacode,avg_time_from_origin_bus_UNWEIGHTED,"Bus, minibus or coach",cumulative_time_bus,avg_time_bus
E02002560,367.8235358,252,4297.963357,17.05541015
E02002561,370.6819377,231,6118.41316,26.48663706
E02002562,365.4779363,249,4589.17575,18.4304247
E02002563,372.562057,247,4857.608575,19.66643148
E02002564,365.3443991,416,7274.21695,17.48609844
E02002565,364.0683881,165,2676.839916,16.22327222
E02002566,359.9863221,286,4633.795177,16.20208104
E02002567,364.2744705,267,4558.570415,17.07329743
E02002568,364.4878642,60,1362.282266,22.70470443
E02002569,365.3419728,77,997.9792603,12.96076961
E02002570,370.6247546,297,6209.170696,20.90629864
E02002571,367.3228615,276,5928.850529,21.4813425
E02002572,361.7332033,209,2516.235951,12.03940646
E02002573,380.7341166,126,3572.328021,28.35180969
E02002574,351.6198041,78,2211.706439,28.35521076
E02002575,349.1767704,154,4524.572716,29.38034231
E02002576,349.4710472,200,5752.154252,28.76077126
E02002577,350.7843082,301,8886.191431,29.52223067
E02002578,350.1264373,150,4571.693435,30.47795623
E02002579,349.1237135,241,5600.934111,23.2403905
E02002580,346.8801694,246,8862.246339,36.02539162
E02002581,349.1324613,178,4333.780735,24.34708278
E02002582,346.2216325,115,3538.473644,30.76933604
E02002583,349.1339244,324,8304.61781,25.63153645
E02002584,348.3476221,191,4565.174852,23.90143902
E02002585,346.461686,364,9286.865919,25.51336791
E02002586,348.8539442,363,7808.104182,21.50992888
E02002587,347.9926803,313,6769.044413,21.62633998
E02002588,348.2245502,329,8077.207352,24.55078222
E02002589,347.4878351,119,3294.266508,27.68291183
E02002590,347.3449305,80,2571.017172,32.13771465
E02002591,344.3416086,81,2416.936116,29.83871748
E02002592,348.3864778,107,2850.54155,26.64057523
E02002593,347.1056914,79,2439.639571,30.88151355
E02002594,350.7291465,128,3269.876506,25.5459102
E02002595,343.8747156,371,9594.000581,25.85983984
E02002596,344.6662242,188,3687.773293,19.61581539
E02002597,341.6417438,358,7644.258359,21.35267698
E02002598,348.7260646,133,3919.705569,29.47147044
E02002599,345.3737741,185,4103.801752,22.18271217
E02002600,341.0165741,317,6111.446087,19.27900974
E02002601,338.3393996,181,2962.651405,16.3682398
E02002602,340.3103983,302,9250.901511,30.63212421
E02002603,342.0433024,136,2757.353787,20.2746602
E02002604,345.0814912,136,3185.781923,23.42486708
E02002605,346.332801,329,5547.090537,16.86045756
E02002606,339.1371856,395,9650.899967,24.43265814
E02002607,337.5139298,378,10277.02324,27.18789216
E02002608,348.4726957,206,4562.562176,22.14836008
E02002609,335.4366042,322,5907.984143,18.34777684
E02002610,334.1066414,104,4216.087685,40.53930466
E02002611,335.6225347,108,1705.091301,15.78788242
E02002612,337.617112,106,3228.268169,30.45536009
E02002613,340.5980279,43,1793.547634,41.7104101
E02002614,341.3217424,27,979.540881,36.27929189
E02002615,346.9786222,210,4275.426308,20.3591729
E02002616,346.9551191,98,1816.971372,18.5405242
E02002617,346.0349785,106,2941.98257,27.75455255
E02002618,346.7068332,81,1977.117838,24.40886219
E02002619,345.3730287,158,3649.453474,23.0978068
E02002620,344.8123836,138,4063.932082,29.4487832
E02002621,343.5103422,119,1713.315699,14.39761092
E02002622,343.6635421,330,7398.214418,22.41883157
E02002623,348.464578,296,7773.765045,26.26271975
E02002624,347.7179633,160,2976.241152,18.6015072
E02002625,345.0888618,218,5890.518409,27.02072665
E02002626,346.9483353,207,3538.903976,17.09615447
E02002627,347.239467,145,4150.901349,28.62690585
E02002628,346.8349174,199,4508.809791,22.65733563
E02002629,343.3624781,144,3467.727858,24.08144346
E02002630,343.6681749,196,5414.980172,27.62744986
E02002631,344.6834285,228,5583.944017,24.49098253
E02002632,341.8196685,46,1459.247137,31.72276385
E02002633,384.8107379,177,4587.794832,25.91974481
E02002634,381.2152362,258,8933.419755,34.62565797
E02002635,386.702193,282,7050.729459,25.00258673
E02002636,376.7345171,288,6193.546381,21.50536938
E02002637,377.9328518,200,4484.520315,22.42260158
E02002638,384.7721033,266,5957.017992,22.39480448
E02002639,376.9243217,300,9789.119712,32.63039904
E02002640,383.5685896,344,6620.816898,19.24656075
E02002641,382.4735252,318,8233.666405,25.89203272
E02002642,383.4041725,266,6239.206541,23.45566369
E02002643,384.2279034,261,6018.9595,23.06114751
E02002644,384.0751976,190,5164.915523,27.18376591
E02002645,389.9324963,255,6180.53732,24.23740126
E02002646,380.5382552,226,4894.437261,21.65680204
E02002647,387.2005203,314,7104.580117,22.62605133
E02002648,386.0300374,234,5207.090358,22.2525229
E02002649,392.9335453,297,8926.573457,30.05580289
E02002650,388.3314801,205,5760.832771,28.10162327
E02002651,393.0717124,265,5913.234124,22.31409103
E02002652,298.014052,620,17886.49053,28.84917827
E02002653,291.9935153,486,12053.21227,24.80084829
E02002654,288.3416377,395,10182.92561,25.77955852
E02002655,291.6045225,529,14030.35958,26.52241887
E02002656,289.4618133,282,6729.113793,23.86210565
E02002657,291.6020665,375,8885.943803,23.69585014
E02002658,291.9355067,366,8787.482718,24.00951562
E02002659,286.928896,575,14668.73494,25.51084337
E02002660,287.1750686,412,8633.437829,20.95494619
E02002661,291.8799337,497,10868.05207,21.86730799
E02002662,292.9402898,357,8265.776565,23.15343576
E02002663,285.028087,376,8458.652781,22.49641697
E02002664,289.0396251,304,6013.728641,19.78200211
E02002665,287.4657478,311,9012.113582,28.97785718
E02002666,284.6109318,461,9914.309056,21.5060934
E02002667,285.0873643,425,6734.26131,15.84532073
E02002668,292.5407578,424,9302.16457,21.93906738
E02002669,283.7044481,492,11441.49709,23.25507538
E02002670,286.8741047,355,8687.098566,24.47070019
E02002671,289.4461307,509,10369.5752,20.37244637
E02002672,295.2822091,462,12375.41187,26.78660577
E02002673,286.8249931,607,10595.72399,17.45588796
E02002674,277.3563154,408,8662.236201,21.23097108
E02002675,272.063438,363,8402.453975,23.14725613
E02002676,273.075043,382,6260.061157,16.38759465
E02002677,281.225248,424,7573.939458,17.86306476
E02002678,273.7408462,501,7999.67234,15.96740986
E02002679,268.7123867,382,5464.421775,14.30476905
E02002680,274.6483645,397,6631.922595,16.7050947
E02002681,274.2610133,364,9069.968399,24.9174956
E02002682,268.3289134,460,7139.29434,15.52020509
E02002684,326.5222985,62,2118.557963,34.17028972
E02002685,332.6384078,51,2087.871138,40.93864976
E02002686,326.9818469,64,1647.017117,25.73464245
E02002687,327.9050686,44,2525.525338,57.39830314
E02002688,328.900526,41,1571.6899,38.3339
E02002689,332.6360196,31,2085.482158,67.27361801
E02002691,301.0100538,43,1583.802085,36.83260663
E02002692,305.4724123,163,7497.00486,45.99389485
E02002693,307.0604694,31,1323.972429,42.70878803
E02002694,291.4632287,171,6207.107361,36.29887346
E02002695,311.0401312,61,3223.909012,52.85096741
E02002696,291.8821549,41,1484.056773,36.19650665
E02002697,291.9227332,84,2809.175917,33.44257044
E02002698,286.4590599,73,2499.22196,34.23591726
E02002699,292.1931226,67,2449.594522,36.56111227
E02002700,293.5540154,74,2910.718826,39.3340382
E02002701,291.7836435,64,2422.700268,37.85469169
E02002702,286.4312805,70,2015.753309,28.79647585
E02002703,282.8664301,56,1864.460763,33.29394219
E02002704,296.881466,126,4032.121716,32.000966
E02002705,279.5788263,108,2749.615311,25.45940102
E02002706,280.9601678,181,3969.350877,21.93011534
E02002707,276.8748602,40,1190.884433,29.77211083
E02002708,280.6213856,225,6587.977571,29.27990032
E02002709,283.06821,40,1310.693263,32.76733158
E02002710,272.1404198,225,6295.139455,27.97839758
E02002711,271.1661985,129,3630.56596,28.14392217
E02002712,298.0725036,176,5585.862318,31.73785408
E02002714,306.9178651,93,4462.25686,47.98125656
E02002715,270.9277028,91,2342.071154,25.73704565
E02002716,297.9454845,175,4059.283131,23.1959036
E02002717,265.5740336,303,6305.493283,20.81020885
E02002718,269.6764792,68,1667.653437,24.52431525
E02002719,265.7801738,175,2629.249513,15.02428293
E02002720,286.5907716,26,760.0506972,29.23271912
E02002721,286.1640463,44,1119.533238,25.44393722
E02002722,317.6786535,116,5426.178236,46.77739859
E02002723,284.0568456,69,1610.97753,23.34750043
E02002724,283.0675148,110,3551.115181,32.28286529
E02002725,280.468889,61,1851.81666,30.35765016
E02002726,268.3069756,230,6988.344791,30.38410778
E02002727,273.4392304,169,2971.713232,17.58410197
E02002728,270.4468632,199,3502.810896,17.60206481
E02002729,275.2579538,169,3434.106581,20.32015728
E02002730,277.741262,339,7860.347395,23.18686547
E02002731,276.2391252,155,3198.430492,20.63503543
E02002732,256.1393623,98,2906.367826,29.65681455
E02002733,272.920124,161,3860.019543,23.97527666
E02002734,275.0217468,157,4556.949894,29.02515856
E02002735,276.4051378,223,5014.108719,22.48479246
E02002736,274.1206252,97,2298.626968,23.69718524
E02002737,269.4690849,180,4112.099125,22.84499514
E02002738,271.3967192,267,4941.336812,18.50687945
E02002739,277.7135093,212,5126.78217,24.18293477
E02002740,265.5108797,209,4906.214997,23.47471291
E02002741,265.2740677,153,3147.543095,20.57217709
E02002742,275.0533628,133,2839.417328,21.34900247
E02002743,267.9179126,118,1840.963778,15.60138795
E02002744,263.7155237,234,4290.379544,18.33495532
E02002745,264.4911321,132,2300.772891,17.43009766
E02002746,271.353355,206,4112.256037,19.96240794
E02002747,272.3128978,126,2662.599999,21.13174602
E02002748,270.0252899,124,2923.990966,23.5805723
E02002749,259.86316,82,1908.84659,23.27861696
E02002750,258.675665,37,703.8103688,19.02190186
E02002751,273.1427547,59,1486.734415,25.19888839
E02002752,257.2823541,38,1788.986633,47.07859561
E02002753,269.633182,77,2066.293668,26.8349827
E02002754,270.7552001,48,1771.388377,36.90392453
E02002755,266.9828276,102,1640.715696,16.085448
E02002756,266.1800246,116,1418.915567,12.23203075
E02002757,268.6562972,61,1303.123479,21.36267999
E02002758,270.2911894,71,1501.442813,21.14708188
E02002759,253.5842533,68,1640.529341,24.12543148
E02002760,268.0587805,97,1160.534762,11.9642759
E02002761,261.4387688,83,1526.321063,18.3894104
E02002762,264.6635904,100,1354.204626,13.54204626
E02002763,266.5890599,141,2390.109576,16.95113175
E02002764,266.681378,122,2036.036157,16.68882096
E02002765,265.632355,118,1774.13411,15.03503483
E02002766,264.4248058,139,2617.357336,18.82990889
E02002767,265.520688,69,1408.41283,20.41178014
E02002768,265.7271581,34,1764.368406,51.89318841
E02002769,262.1518269,31,834.159549,26.90837255
E02002770,253.4813666,74,1432.264608,19.35492714
E02002771,267.1654207,37,1198.184419,32.38336268
E02002772,315.5587325,246,8191.506077,33.29880519
E02002773,311.9568551,236,7039.999654,29.83050701
E02002774,310.7927975,292,6669.838424,22.84191241
E02002775,307.2285349,254,5849.118545,23.02802577
E02002776,304.0648674,210,5044.753148,24.02263404
E02002777,304.9079982,267,5146.938901,19.27692472
E02002778,307.6937831,192,4528.366513,23.58524225
E02002779,301.4314729,246,5595.329152,22.74524046
E02002780,302.8912614,273,6148.830507,22.52318867
E02002781,302.7272197,334,9854.670283,29.50500085
E02002782,307.214928,123,3567.548035,29.00445557
E02002783,306.6087108,372,8380.838788,22.52913653
E02002784,298.2979281,383,9046.015755,23.61884009
E02002785,299.5930419,220,4802.785215,21.83084189
E02002786,298.8731324,303,7748.856993,25.57378545
E02002787,307.7458804,350,8778.088457,25.08025274
E02002788,299.9961375,221,3963.675101,17.93518145
E02002789,306.8093224,558,11773.29425,21.09909364
E02002790,299.6240238,315,6759.667045,21.45926046
E02002791,297.475356,157,3908.164671,24.89276861
E02002792,303.5330178,199,5069.873828,25.47675291
E02002793,304.8509426,507,9379.228064,18.49946364
E02002794,301.4237997,263,8077.500198,30.71292851
E02002795,308.3863241,309,8470.170523,27.41155509
E02002796,290.0190739,154,3307.318931,21.47609695
E02002797,288.5678194,170,3337.599251,19.63293677
E02002798,292.0342857,378,9407.568736,24.88774798
E02002799,288.4056489,288,6558.949868,22.77413149
E02002800,287.2994579,185,4824.647662,26.07917655
E02002801,290.3728261,352,6768.150404,19.22770001
E02002802,289.9955858,410,9026.156159,22.01501502
E02002803,284.1872518,320,9698.484233,30.30776323
E02002804,284.2891231,295,4142.595092,14.04269523
E02002805,291.4511321,212,4472.622352,21.09727524
E02002806,282.129937,281,5749.661084,20.46142734
E02002807,289.3113875,405,6720.377176,16.59352389
E02002808,279.6711334,661,13385.12769,20.24981496
E02002809,291.5394488,275,6709.281213,24.39738623
E02002810,287.3386454,325,6000.615987,18.46343381
E02002811,283.623367,358,8585.457992,23.98172623
E02002812,286.7456621,186,3648.776353,19.61707717
E02002813,283.0222946,372,7051.606094,18.95593036
E02002814,284.9885686,251,4490.215948,17.88930656
E02002815,291.2116669,236,7719.566029,32.71002554
E02002816,284.6527145,213,3623.264637,17.0106321
E02002817,287.9366169,164,3446.444248,21.01490395
E02002818,295.5742216,315,8527.310798,27.07082793
E02002819,294.9170704,375,9521.682776,25.39115407
E02002820,294.9547939,538,11069.73169,20.57570945
E02002821,297.9013822,527,15444.14822,29.3057841
E02002822,291.1682457,253,6755.104464,26.70001765
E02002823,292.7785357,307,5425.377275,17.67223868
E02002824,298.7998945,415,12366.90018,29.79975947
E02002825,297.1180923,217,6151.463811,28.3477595
E02002826,295.4567687,193,4427.194956,22.93883397
E02002827,283.4947484,353,8777.763506,24.86618557
E02002828,288.827243,396,10476.67412,26.45624778
E02002829,286.139314,716,15262.81454,21.31678008
E02002830,282.8085071,582,14417.07543,24.77160728
E02002831,289.2001378,372,9657.721099,25.96161586
E02002832,284.4954737,565,11240.64381,19.8949448
E02002833,284.5343997,522,9277.514001,17.77301533
E02002834,280.7161097,572,9248.575247,16.16883784
E02002835,280.7560581,632,15696.20666,24.83577003
E02002836,283.7506889,548,10058.11294,18.35422069
E02002837,283.1236964,424,10017.63938,23.62650796
E02002838,287.2249373,388,7892.407998,20.34125773
E02002839,278.2388854,467,11229.42736,24.045883
E02002842,286.2296514,551,13129.02323,23.82762836
E02002843,281.7351593,512,11229.87202,21.93334379
E02002844,280.4838506,379,6671.956436,17.60410669
E02002845,279.1390113,608,16788.80263,27.61316222
E02002846,285.1360429,304,5677.645441,18.67646527
E02002847,282.6926829,369,8363.305788,22.66478533
E02002848,279.4761438,450,7513.412429,16.69647207
E02002849,285.0059758,690,17265.02791,25.02177958
E02002851,278.8103418,363,9508.422024,26.19400007
E02002852,287.2517779,402,8505.684679,21.1584196
E02002853,279.5200814,506,9598.404085,18.96917803
E02002854,284.5505689,416,7659.924026,18.41327891
E02002855,284.091705,357,7193.017654,20.14850883
E02002856,283.6078831,450,10150.1926,22.55598356
E02002857,287.1995855,488,10947.666,22.43374179
E02002858,288.7529344,295,7519.212255,25.4888551
E02002860,287.6661837,477,11306.2779,23.70288869
E02002861,288.2264661,443,11319.62628,25.55220378
E02002862,287.6592576,548,13634.32385,24.880153
E02002863,251.5582781,26,440.0701196,16.92577383
E02002864,262.571331,39,761.8460058,19.53451297
E02002865,260.9622032,25,588.3721605,23.53488642
E02002866,256.9359851,45,1036.126387,23.02503082
E02002867,251.1652166,53,1903.76745,35.92014057
E02002868,293.3546142,456,12517.5106,27.45068113
E02002869,293.8023442,424,11713.33135,27.62578148
E02002871,291.1977197,646,16490.67276,25.52735722
E02002872,292.2773633,611,15571.76095,25.48569713
E02002873,290.9740262,958,22804.5379,23.80431931
E02002874,290.0648784,723,14612.72042,20.21123157
E02002875,285.9886848,610,11917.99631,19.53769887
E02002876,288.0604356,515,13254.10957,25.73613509
E02002877,287.6085563,909,20063.64462,22.0722163
E02002878,289.3450528,654,17941.3867,27.433313
E02002879,287.5848292,936,23595.72493,25.20910783
E02002880,289.2760057,730,19923.47235,27.29242787
E02002881,291.9825054,502,12730.28403,25.35913154
E02002882,282.5964651,764,15855.71543,20.75355423
E02002883,286.5562512,786,21031.48612,26.75761593
E02002884,282.5909466,495,11501.89698,23.23615552
E02002885,280.1302864,498,15794.06615,31.71499226
E02002886,283.3522359,520,10300.32599,19.80831922
E02002887,287.9252604,416,9486.89987,22.80504776
E02002888,286.3710415,644,15761.72347,24.47472589
E02002889,278.3128381,457,11732.1639,25.67213107
E02002890,278.331354,819,24155.3467,29.49370782
E02002891,288.462168,734,17108.67819,23.30882588
E02002892,288.9616328,456,11337.65369,24.86327564
E02002893,280.3356786,853,20603.94081,24.15467856
E02002894,283.5339606,354,7338.307829,20.72968313
E02002895,277.5372172,405,10500.67932,25.92760327
E02002896,284.2120914,903,22465.35619,24.87857828
E02002897,283.7166256,408,7285.599402,17.85686128
E02002898,277.743472,418,8649.95059,20.6936617
