,MSOA,yj_Bus_stops,yj_Train_stations,yj_metro_stations,yj_HH_owning_cars_perc,yj_work_from_home_perc,yj_underground_metro_perc,yj_train_perc,yj_bus_perc,yj_bicycle_perc,yj_on_foot_perc,yj_avg_time_from_origin_car_UNWEIGHTED,yj_avg_time_car,yj_avg_time_from_origin_bus_UNWEIGHTED,yj_avg_time_bus,yj_avg_time_from_origin_rail_UNWEIGHTED,yj_avg_time_rail,yj_car_perc
6682,E02006825,-0.4586450578286733,1.7057637046951224,-0.2832984747187976,1.1632732426675993,1.5167940250777088,-0.5494837480736343,-0.19352916110353338,-1.5770573157118148,0.33789449318044584,-1.1538982662308086,,0.7988080089219883,,1.0790577633836658,,0.5392991660714268,0.6761196647016495
6683,E02006826,-0.3945963335364767,1.7057637046951224,-0.2832984747187976,-0.0925735009188806,0.16460604855430577,-0.7881803564515507,-0.5239268955111789,-0.6518056841798615,1.477425651859993,1.1380819760500926,,0.5435794325442226,,0.9222195117476113,,0.6035279020192246,-0.056327877499903596
6684,E02006827,1.3051894971115987,1.7057637046951224,-0.2832984747187976,-0.6937857826882273,-0.043422299997014205,-0.24480680092990242,-0.9444336083717075,0.3405296728664675,-0.273456864877909,0.8800507932730008,,-0.49461476659027165,,0.26573368136159176,,-0.2542673634417289,0.26293471974805865
6685,E02006828,0.012169424768495531,-0.5795372077311381,-0.2832984747187976,0.8513705127166412,-0.3249160680411817,-0.039309307589498806,-1.4394836009769858,-0.28262820389920024,-0.34387557103725763,0.1982889399982596,,-0.3539487650890678,,0.3000490349993423,,-0.4318879008679571,1.1496808912635526
6686,E02006829,-0.15405877384404618,1.7057637046951224,-0.2832984747187976,1.3880953105358997,0.8152835939600083,-0.5272919214429883,0.0989965894666263,-1.1134375020255212,-0.2809759155814656,-1.698786844351982,,0.7685782277600705,,1.8561768041640374,,-1.29406047985586,1.3016510266140358
6687,E02006830,-1.5122660530170524,-0.5795372077311381,-0.2832984747187976,-0.13282728301951935,-1.0862457515981139,-1.02590007678234,-1.2061096710751276,0.32975776873537904,-0.06128555919516318,-0.5493835051195196,,0.33016109643920155,,-0.0935288256193261,,-1.9841189237316277,1.2316313680847106
6688,E02006831,-1.046177473082034,-0.5795372077311381,-0.2832984747187976,0.8351993362759088,0.14295257696115013,-0.8808446478488363,-0.4565778344910336,-0.721324513974569,-0.3046759082346977,-1.316885833362486,,0.35845759569712554,,-0.07761176457357478,,-0.47846602481209766,1.5834211195132895
6689,E02006832,-1.619346267280384,-0.5795372077311381,-0.2832984747187976,1.2244658869786695,0.46290076843949096,-0.11204893783804182,1.2607017264791822,-0.35583675302361784,-2.2364148871899987,-0.3779798439741585,,0.9927362610439544,,2.127669192927079,,-0.06017537851412451,0.26529040504478235
6690,E02006833,1.061204386160189,1.8010489333443844,-0.2832984747187976,0.8486302409643618,1.2414827283429215,-0.40646519663276887,1.3212219129358445,-1.4253526410563382,-0.5811925337231975,-0.9791495101235017,,0.8336682413150676,,1.7639232092294237,,0.12228538162756561,0.10826087584775713
6691,E02006834,0.4090174071479253,-0.5795372077311381,-0.2832984747187976,-1.4987397064024581,-2.7016532843872283,0.5030018244805587,-1.6811924328438916,1.96830577627455,0.22626130008406442,0.41792846772217335,,0.3004624158225503,,-0.003207001351342814,,-0.8077673199230289,-0.6974144801433834
6692,E02006835,-0.3322052915703175,-0.5795372077311381,-0.2832984747187976,0.3403910669911594,-0.39920199597320116,1.269341563248832,-1.365547479291168,1.1742106806231354,-0.5071291355428301,-1.0251183797950774,,0.11737769878118329,,-0.13086473017981115,,-0.7969745072455786,0.4762199813380868
6693,E02006836,0.36257878298661794,1.7057637046951224,-0.2832984747187976,1.119540209893225,0.9532321582293452,1.447308332467579,1.8092372684243705,-0.30772162034475947,-0.2952728500558322,-0.5443538700234816,,-0.7531981410276797,,-0.2891765787213509,,-0.27894304105219897,-1.0198534102556627
6694,E02006837,0.012169424768495531,1.8010489333443844,-0.2832984747187976,1.1814381344240623,1.060477811467959,1.2721485743796868,1.7839226467250515,-0.8888289967528012,0.17557888195615814,-0.5938143762264707,,-0.9534393816687458,,-0.2806330385746195,,-0.3462173059183874,-0.8973061795887799
6695,E02006838,-0.3945963335364767,-0.5795372077311381,-0.2832984747187976,1.3567865181263605,1.6269535551998349,-0.4192047571161748,0.8382710549060861,-1.8443771916054463,-1.3687388469436566,-0.7773813525061738,,1.7187647969022986,,1.6782367385902295,,0.67509847863694,0.2825366917582329
6696,E02006839,1.6221176675784197,-0.5795372077311381,-0.2832984747187976,1.5168870416973008,1.9224340995848406,-0.04900525046617169,1.1200996207497302,-1.7048628927547467,-1.3252098037447457,-0.9743288641340067,,1.3579457659360101,,2.0243480911940983,,0.5007246198077548,-0.2510645006341231
6697,E02006840,2.295872333726557,1.7057637046951224,-0.2832984747187976,0.4329654144164878,0.8675416020233285,-0.7607109448617262,-0.7538540032704496,-0.6101034942718566,-0.7932399323338787,0.6630675408415729,,-0.5339171679367823,,-1.7352859668897764,,1.8388825639919952,0.4017357292557531
6698,E02006841,1.797503129381001,-0.5795372077311381,3.529934578563345,-1.679093571776211,-1.1676499971837315,1.9564537452867945,-0.10761875992777255,0.9025535539413673,-0.08568222949408003,1.2251333763569856,,0.20601231498151507,,-1.1298480331039027,,-0.9328615247519474,-1.1970513109393381
6699,E02006842,-1.1316526452888953,-0.5795372077311381,-0.2832984747187976,-1.3575972959300686,-0.4507311175767883,1.867445363875335,-0.983663055965206,1.4505209355580138,0.21779385897860978,0.9536586106555152,,-0.6492313295281325,,-1.0835612919157969,,-0.9529851243023055,-0.9735807053771546
6700,E02006843,1.8257891397855766,-0.5795372077311381,3.529934916091294,-1.9835061453901115,-1.519228070771145,1.9132770357503122,0.7576740233239097,0.7979298825625666,-0.5016940344530657,2.3889658226880766,,1.2861435045635667,,-0.1591675801798402,,-0.9068285684741423,-1.8587575945663068
6701,E02006844,-0.4586450578286733,-0.5795372077311381,3.529934578563345,-2.0452236060784825,-0.8256023755917995,1.8535546699387966,0.6487728391422507,0.7616744500359912,0.3375449363359827,2.447327504942096,,2.0390282390739642,,0.6044717770935916,,-0.9579925879340139,-1.8759500471614043
